Unnamed: 0,image,qalign_point,score
4316,image_1438_2.jpg,3.61,3.3
4317,image_1439_0.jpg,8.12,7.63
4318,image_1439_1.jpg,6.89,7.34
4319,image_1439_2.jpg,2.84,2.62
4320,image_1440_0.jpg,8.03,7.43
4321,image_1440_1.jpg,7.44,7.81
4322,image_1440_2.jpg,2.81,2.53
4323,image_1441_0.jpg,6.49,6.06
4324,image_1441_1.jpg,5.5,6.21
4325,image_1441_2.jpg,2.38,2.16
4326,image_1442_0.jpg,6.57,6.4
4327,image_1442_1.jpg,5.47,6.56
4328,image_1442_2.jpg,2.58,2.25
4329,image_1443_0.jpg,7.64,7.28
4330,image_1443_1.jpg,7.4,7.86
4331,image_1443_2.jpg,2.65,2.12
4332,image_1444_0.jpg,7.85,7.2
4333,image_1444_1.jpg,7.32,7.88
4334,image_1444_2.jpg,3.38,2.71
4335,image_1445_0.jpg,7.73,7.36
4336,image_1445_1.jpg,7.87,8.24
4337,image_1445_2.jpg,3.07,2.73
4338,image_1446_0.jpg,7.45,7.4
4339,image_1446_1.jpg,5.29,6.29
4340,image_1446_2.jpg,2.86,2.54
4341,image_1447_0.jpg,7.55,7.12
4342,image_1447_1.jpg,7.33,7.72
4343,image_1447_2.jpg,3.05,2.46
4344,image_1448_0.jpg,7.76,7.45
4345,image_1448_1.jpg,7.62,7.94
4346,image_1448_2.jpg,3.22,2.8
4347,image_1449_0.jpg,7.3,6.92
4348,image_1449_1.jpg,6.77,7.36
4349,image_1449_2.jpg,2.51,2.19
4350,image_1450_0.jpg,7.71,7.29
4351,image_1450_1.jpg,7.51,7.8
4352,image_1450_2.jpg,2.89,2.39
4353,image_1451_0.jpg,7.35,6.8
4354,image_1451_1.jpg,7.24,7.63
4355,image_1451_2.jpg,2.47,2.08
4356,image_1452_0.jpg,8.0,7.29
4357,image_1452_1.jpg,7.94,7.92
4358,image_1452_2.jpg,3.17,2.48
4359,image_1453_0.jpg,7.75,7.43
4360,image_1453_1.jpg,7.66,7.82
4361,image_1453_2.jpg,2.86,2.62
4362,image_1454_0.jpg,5.97,5.67
4363,image_1454_1.jpg,6.72,7.22
4364,image_1454_2.jpg,2.75,2.09
4365,image_1455_0.jpg,8.05,7.73
4366,image_1455_1.jpg,8.28,8.63
4367,image_1455_2.jpg,3.9,3.56
4368,image_1456_0.jpg,8.04,7.74
4369,image_1456_1.jpg,7.33,7.93
4370,image_1456_2.jpg,3.06,2.8
4371,image_1457_0.jpg,8.24,7.79
4372,image_1457_1.jpg,8.07,8.32
4373,image_1457_2.jpg,3.58,3.17
4374,image_1458_0.jpg,7.63,6.96
4375,image_1458_1.jpg,7.59,7.98
4376,image_1458_2.jpg,3.57,3.24
4377,image_1459_0.jpg,7.65,7.32
4378,image_1459_1.jpg,7.63,8.12
4379,image_1459_2.jpg,3.51,3.15
4380,image_1460_0.jpg,8.22,7.62
4381,image_1460_1.jpg,7.12,7.52
4382,image_1460_2.jpg,3.05,2.64
4383,image_1461_0.jpg,7.83,7.21
4384,image_1461_1.jpg,7.89,8.57
4385,image_1461_2.jpg,3.45,2.84
4386,image_1462_0.jpg,7.23,6.87
4387,image_1462_1.jpg,6.52,7.26
4388,image_1462_2.jpg,2.46,2.27
4389,image_1463_0.jpg,7.49,7.06
4390,image_1463_1.jpg,7.51,7.92
4391,image_1463_2.jpg,3.19,2.62
4392,image_1464_0.jpg,7.21,6.79
4393,image_1464_1.jpg,7.13,7.61
4394,image_1464_2.jpg,3.09,2.84
4395,image_1465_0.jpg,7.82,7.48
4396,image_1465_1.jpg,7.72,8.19
4397,image_1465_2.jpg,2.83,2.4
4398,image_1466_0.jpg,7.96,7.6
4399,image_1466_1.jpg,7.75,8.14
4400,image_1466_2.jpg,3.77,3.11
4401,image_1467_0.jpg,6.33,6.24
4402,image_1467_1.jpg,6.91,7.03
4403,image_1467_2.jpg,2.73,2.69
4404,image_1468_0.jpg,8.28,7.83
4405,image_1468_1.jpg,8.26,8.53
4406,image_1468_2.jpg,4.21,3.57
4407,image_1469_0.jpg,7.87,7.19
4408,image_1469_1.jpg,7.07,7.56
4409,image_1469_2.jpg,3.0,2.41
4410,image_1470_0.jpg,7.15,6.5
4411,image_1470_1.jpg,7.17,7.59
4412,image_1470_2.jpg,2.62,2.02
4413,image_1471_0.jpg,7.05,6.59
4414,image_1471_1.jpg,7.16,7.64
4415,image_1471_2.jpg,2.99,2.59
4416,image_1472_0.jpg,5.98,6.05
4417,image_1472_1.jpg,6.15,6.44
4418,image_1472_2.jpg,2.5,1.98
4419,image_1473_0.jpg,6.83,6.42
4420,image_1473_1.jpg,5.91,6.74
4421,image_1473_2.jpg,2.63,2.44
4422,image_1474_0.jpg,7.13,6.99
4423,image_1474_1.jpg,7.38,7.99
4424,image_1474_2.jpg,2.92,2.59
4425,image_1475_0.jpg,7.33,7.2
4426,image_1475_1.jpg,7.02,7.34
4427,image_1475_2.jpg,3.1,2.76
4428,image_1476_0.jpg,7.42,7.04
4429,image_1476_1.jpg,7.47,7.78
4430,image_1476_2.jpg,3.0,2.74
4431,image_1477_0.jpg,6.25,6.17
4432,image_1477_1.jpg,6.21,6.56
4433,image_1477_2.jpg,2.6,2.45
4434,image_1478_0.jpg,6.29,5.66
4435,image_1478_1.jpg,5.81,6.41
4436,image_1478_2.jpg,2.59,2.0
4437,image_1479_0.jpg,7.55,6.62
4438,image_1479_1.jpg,6.57,6.74
4439,image_1479_2.jpg,2.75,2.31
4440,image_1480_0.jpg,6.45,6.17
4441,image_1480_1.jpg,5.88,6.46
4442,image_1480_2.jpg,2.61,2.43
4443,image_1481_0.jpg,7.24,6.94
4444,image_1481_1.jpg,7.33,7.81
4445,image_1481_2.jpg,2.6,2.31
4446,image_1482_0.jpg,7.65,7.33
4447,image_1482_1.jpg,7.43,7.87
4448,image_1482_2.jpg,3.07,2.75
4449,image_1483_0.jpg,5.83,5.92
4450,image_1483_1.jpg,6.13,6.42
4451,image_1483_2.jpg,2.79,2.62
4452,image_1484_0.jpg,6.67,6.43
4453,image_1484_1.jpg,5.69,6.39
4454,image_1484_2.jpg,2.77,2.59
4455,image_1485_0.jpg,7.73,7.21
4456,image_1485_1.jpg,7.41,7.43
4457,image_1485_2.jpg,2.89,2.25
4458,image_1486_0.jpg,7.99,7.56
4459,image_1486_1.jpg,7.72,8.18
4460,image_1486_2.jpg,3.6,3.23
4461,image_1487_0.jpg,7.7,7.21
4462,image_1487_1.jpg,7.1,7.5
4463,image_1487_2.jpg,2.52,2.16
4464,image_1488_0.jpg,7.89,7.75
4465,image_1488_1.jpg,7.62,7.86
4466,image_1488_2.jpg,3.12,2.8
4467,image_1489_0.jpg,7.21,6.86
4468,image_1489_1.jpg,7.14,7.9
4469,image_1489_2.jpg,2.94,2.64
4470,image_1490_0.jpg,8.34,7.91
4471,image_1490_1.jpg,8.13,8.51
4472,image_1490_2.jpg,3.45,3.2
4473,image_1491_0.jpg,8.47,7.89
4474,image_1491_1.jpg,8.45,8.81
4475,image_1491_2.jpg,3.3,2.9
4476,image_1492_0.jpg,7.79,6.98
4477,image_1492_1.jpg,7.67,8.08
4478,image_1492_2.jpg,2.73,2.26
4479,image_1493_0.jpg,7.11,6.85
4480,image_1493_1.jpg,6.89,7.62
4481,image_1493_2.jpg,3.24,2.84
4482,image_1494_0.jpg,7.15,7.03
4483,image_1494_1.jpg,4.81,5.63
4484,image_1494_2.jpg,2.63,2.25
4485,image_1495_0.jpg,7.11,7.07
4486,image_1495_1.jpg,7.07,7.69
4487,image_1495_2.jpg,2.59,2.25
4488,image_1496_0.jpg,7.24,7.11
4489,image_1496_1.jpg,7.05,7.61
4490,image_1496_2.jpg,2.71,2.64
4491,image_1497_0.jpg,8.2,7.52
4492,image_1497_1.jpg,7.65,8.2
4493,image_1497_2.jpg,2.87,2.78
4494,image_1498_0.jpg,7.72,7.28
4495,image_1498_1.jpg,7.87,8.21
4496,image_1498_2.jpg,3.55,3.19
4497,image_1499_0.jpg,7.37,7.12
4498,image_1499_1.jpg,7.72,8.24
4499,image_1499_2.jpg,3.19,2.68
4500,image_1500_0.jpg,7.27,6.98
4501,image_1500_1.jpg,7.07,7.62
4502,image_1500_2.jpg,3.01,2.58
4503,image_1501_0.jpg,8.1,7.76
4504,image_1501_1.jpg,7.66,8.14
4505,image_1501_2.jpg,3.36,3.07
4506,image_1502_0.jpg,7.55,7.27
4507,image_1502_1.jpg,7.57,7.95
4508,image_1502_2.jpg,3.32,2.87
4509,image_1503_0.jpg,7.0,6.12
4510,image_1503_1.jpg,7.34,8.22
4511,image_1503_2.jpg,3.01,2.45
4512,image_1504_0.jpg,7.5,7.22
4513,image_1504_1.jpg,7.38,7.9
4514,image_1504_2.jpg,3.25,3.0
4515,image_1505_0.jpg,8.04,7.67
4516,image_1505_1.jpg,7.72,8.0
4517,image_1505_2.jpg,3.06,2.53
4518,image_1506_0.jpg,7.85,7.52
4519,image_1506_1.jpg,7.32,7.37
4520,image_1506_2.jpg,3.18,2.59
4521,image_1507_0.jpg,6.53,6.5
4522,image_1507_1.jpg,7.18,7.52
4523,image_1507_2.jpg,2.67,2.29
4524,image_1508_0.jpg,8.44,7.76
4525,image_1508_1.jpg,8.34,8.58
4526,image_1508_2.jpg,4.04,3.46
4527,image_1509_0.jpg,8.56,7.57
4528,image_1509_1.jpg,8.54,8.17
4529,image_1509_2.jpg,4.03,3.36
4530,image_1510_0.jpg,7.91,7.47
4531,image_1510_1.jpg,7.66,8.25
4532,image_1510_2.jpg,2.49,2.25
4533,image_1511_0.jpg,8.42,7.89
4534,image_1511_1.jpg,8.06,8.33
4535,image_1511_2.jpg,3.19,3.02
4536,image_1512_0.jpg,7.21,6.77
4537,image_1512_1.jpg,7.44,7.97
4538,image_1512_2.jpg,3.09,2.82
4539,image_1513_0.jpg,7.89,7.14
4540,image_1513_1.jpg,7.98,8.49
4541,image_1513_2.jpg,2.98,2.49
4542,image_1514_0.jpg,7.62,7.23
4543,image_1514_1.jpg,8.05,8.21
4544,image_1514_2.jpg,3.17,2.73
4545,image_1515_0.jpg,8.14,7.7
4546,image_1515_1.jpg,5.84,7.01
4547,image_1515_2.jpg,2.89,2.54
4548,image_1516_0.jpg,7.8,7.51
4549,image_1516_1.jpg,7.62,8.31
4550,image_1516_2.jpg,2.76,2.37
4551,image_1517_0.jpg,8.12,7.65
4552,image_1517_1.jpg,7.69,8.07
4553,image_1517_2.jpg,2.92,2.52
4554,image_1518_0.jpg,7.45,7.25
4555,image_1518_1.jpg,7.31,7.68
4556,image_1518_2.jpg,2.91,2.34
4557,image_1519_0.jpg,7.93,7.66
4558,image_1519_1.jpg,7.5,8.21
4559,image_1519_2.jpg,2.82,2.48
4560,image_1520_0.jpg,8.3,7.85
4561,image_1520_1.jpg,8.08,8.76
4562,image_1520_2.jpg,4.1,3.7
4563,image_1521_0.jpg,8.19,7.63
4564,image_1521_1.jpg,8.15,8.58
4565,image_1521_2.jpg,3.26,2.88
4566,image_1522_0.jpg,7.04,6.78
4567,image_1522_1.jpg,6.73,6.86
4568,image_1522_2.jpg,2.79,2.35
4569,image_1523_0.jpg,7.47,7.28
4570,image_1523_1.jpg,7.29,7.88
4571,image_1523_2.jpg,2.6,2.56
4572,image_1524_0.jpg,7.58,7.32
4573,image_1524_1.jpg,7.6,8.19
4574,image_1524_2.jpg,3.17,2.78
4575,image_1525_0.jpg,7.64,6.94
4576,image_1525_1.jpg,7.73,7.86
4577,image_1525_2.jpg,2.75,2.33
4578,image_1526_0.jpg,7.63,7.41
4579,image_1526_1.jpg,8.01,8.43
4580,image_1526_2.jpg,3.72,3.14
4581,image_1527_0.jpg,7.97,7.63
4582,image_1527_1.jpg,8.11,8.44
4583,image_1527_2.jpg,2.94,2.65
4584,image_1528_0.jpg,8.13,7.74
4585,image_1528_1.jpg,7.97,8.04
4586,image_1528_2.jpg,3.58,3.16
4587,image_1529_0.jpg,7.64,7.04
4588,image_1529_1.jpg,7.63,8.02
4589,image_1529_2.jpg,3.57,2.83
4590,image_1530_0.jpg,7.99,7.52
4591,image_1530_1.jpg,8.01,8.3
4592,image_1530_2.jpg,3.95,3.22
4593,image_1531_0.jpg,8.3,7.83
4594,image_1531_1.jpg,8.03,8.13
4595,image_1531_2.jpg,2.91,2.6
4596,image_1532_0.jpg,8.53,7.87
4597,image_1532_1.jpg,8.23,8.13
4598,image_1532_2.jpg,2.95,2.62
4599,image_1533_0.jpg,7.64,7.18
4600,image_1533_1.jpg,6.84,7.64
4601,image_1533_2.jpg,2.96,2.71
4602,image_1534_0.jpg,8.53,8.27
4603,image_1534_1.jpg,8.35,8.53
4604,image_1534_2.jpg,3.66,3.05
4605,image_1535_0.jpg,8.04,7.4
4606,image_1535_1.jpg,7.42,7.9
4607,image_1535_2.jpg,2.82,2.23
4608,image_1536_0.jpg,6.87,6.44
4609,image_1536_1.jpg,7.68,8.15
4610,image_1536_2.jpg,2.82,2.49
4611,image_1537_0.jpg,6.58,6.32
4612,image_1537_1.jpg,6.62,7.21
4613,image_1537_2.jpg,2.61,2.42
4614,image_1538_0.jpg,7.54,7.04
4615,image_1538_1.jpg,7.77,8.12
4616,image_1538_2.jpg,2.73,2.24
4617,image_1539_0.jpg,7.41,6.86
4618,image_1539_1.jpg,7.33,7.99
4619,image_1539_2.jpg,2.9,2.11
4620,image_1540_0.jpg,8.46,7.94
4621,image_1540_1.jpg,8.57,8.95
4622,image_1540_2.jpg,3.02,2.63
4623,image_1541_0.jpg,7.64,7.03
4624,image_1541_1.jpg,7.89,8.4
4625,image_1541_2.jpg,3.25,2.88
4626,image_1542_0.jpg,7.9,7.45
4627,image_1542_1.jpg,7.5,7.71
4628,image_1542_2.jpg,2.92,2.26
4629,image_1543_0.jpg,6.33,6.27
4630,image_1543_1.jpg,6.83,7.48
4631,image_1543_2.jpg,2.81,2.49
4632,image_1544_0.jpg,8.33,8.06
4633,image_1544_1.jpg,7.79,8.19
4634,image_1544_2.jpg,3.73,2.9
4635,image_1545_0.jpg,8.12,7.68
4636,image_1545_1.jpg,7.84,8.39
4637,image_1545_2.jpg,2.87,2.63
4638,image_1546_0.jpg,7.56,7.06
4639,image_1546_1.jpg,7.59,8.14
4640,image_1546_2.jpg,3.33,2.64
4641,image_1547_0.jpg,7.97,7.09
4642,image_1547_1.jpg,7.52,7.66
4643,image_1547_2.jpg,3.81,3.32
4644,image_1548_0.jpg,7.77,7.43
4645,image_1548_1.jpg,8.04,8.16
4646,image_1548_2.jpg,2.67,2.41
4647,image_1549_0.jpg,6.96,6.7
4648,image_1549_1.jpg,7.43,7.47
4649,image_1549_2.jpg,2.68,2.05
4650,image_1550_0.jpg,7.65,7.16
4651,image_1550_1.jpg,7.74,8.14
4652,image_1550_2.jpg,2.92,2.54
4653,image_1551_0.jpg,7.49,7.29
4654,image_1551_1.jpg,7.12,7.59
4655,image_1551_2.jpg,2.72,2.16
4656,image_1552_0.jpg,7.79,7.6
4657,image_1552_1.jpg,4.24,5.12
4658,image_1552_2.jpg,2.43,2.05
4659,image_1553_0.jpg,5.05,4.99
4660,image_1553_1.jpg,4.63,5.42
4661,image_1553_2.jpg,2.45,2.06
4662,image_1554_0.jpg,5.45,5.28
4663,image_1554_1.jpg,6.87,7.29
4664,image_1554_2.jpg,2.74,2.5
4665,image_1555_0.jpg,7.62,7.29
4666,image_1555_1.jpg,7.45,7.84
4667,image_1555_2.jpg,3.21,2.63
4668,image_1556_0.jpg,8.25,7.83
4669,image_1556_1.jpg,7.8,8.11
4670,image_1556_2.jpg,3.48,2.96
4671,image_1557_0.jpg,7.99,7.59
4672,image_1557_1.jpg,7.47,7.71
4673,image_1557_2.jpg,3.47,3.02
4674,image_1558_0.jpg,7.29,7.14
4675,image_1558_1.jpg,7.19,7.65
4676,image_1558_2.jpg,3.42,2.81
4677,image_1559_0.jpg,7.15,6.93
4678,image_1559_1.jpg,7.78,8.12
4679,image_1559_2.jpg,3.07,2.7
4680,image_1560_0.jpg,7.29,6.83
4681,image_1560_1.jpg,7.61,8.32
4682,image_1560_2.jpg,2.75,2.15
4683,image_1561_0.jpg,7.49,7.06
4684,image_1561_1.jpg,6.83,7.38
4685,image_1561_2.jpg,2.97,2.7
4686,image_1562_0.jpg,8.65,8.06
4687,image_1562_1.jpg,7.98,8.28
4688,image_1562_2.jpg,2.74,2.56
4689,image_1563_0.jpg,7.2,6.52
4690,image_1563_1.jpg,7.5,8.23
4691,image_1563_2.jpg,2.75,2.31
4692,image_1564_0.jpg,8.78,8.04
4693,image_1564_1.jpg,8.85,8.85
4694,image_1564_2.jpg,4.05,3.68
4695,image_1565_0.jpg,8.81,8.24
4696,image_1565_1.jpg,8.77,9.03
4697,image_1565_2.jpg,3.97,3.54
4698,image_1566_0.jpg,6.93,6.5
4699,image_1566_1.jpg,6.6,7.33
4700,image_1566_2.jpg,2.84,2.26
4701,image_1567_0.jpg,8.27,7.98
4702,image_1567_1.jpg,7.97,8.56
4703,image_1567_2.jpg,3.55,3.41
4704,image_1568_0.jpg,8.32,7.83
4705,image_1568_1.jpg,7.87,8.28
4706,image_1568_2.jpg,3.46,3.08
4707,image_1569_0.jpg,8.37,8.21
4708,image_1569_1.jpg,8.2,8.68
4709,image_1569_2.jpg,3.66,3.61
4710,image_1570_0.jpg,8.16,7.57
4711,image_1570_1.jpg,8.6,8.62
4712,image_1570_2.jpg,3.63,3.33
4713,image_1571_0.jpg,8.12,7.75
4714,image_1571_1.jpg,8.11,8.43
4715,image_1571_2.jpg,3.26,2.81
4716,image_1572_0.jpg,7.4,6.94
4717,image_1572_1.jpg,7.62,8.24
4718,image_1572_2.jpg,2.7,2.14
4719,image_1573_0.jpg,8.09,7.64
4720,image_1573_1.jpg,6.01,6.4
4721,image_1573_2.jpg,2.6,2.24
4722,image_1574_0.jpg,7.29,6.69
4723,image_1574_1.jpg,7.48,7.9
4724,image_1574_2.jpg,3.12,2.87
4725,image_1575_0.jpg,7.96,7.61
4726,image_1575_1.jpg,7.63,8.22
4727,image_1575_2.jpg,3.39,2.95
4728,image_1576_0.jpg,7.56,7.6
4729,image_1576_1.jpg,7.5,8.17
4730,image_1576_2.jpg,3.13,2.86
4731,image_1577_0.jpg,8.65,8.01
4732,image_1577_1.jpg,8.73,9.29
4733,image_1577_2.jpg,3.82,3.57
4734,image_1578_0.jpg,7.57,7.17
4735,image_1578_1.jpg,7.8,8.31
4736,image_1578_2.jpg,2.37,1.83
4737,image_1579_0.jpg,7.88,7.29
4738,image_1579_1.jpg,7.63,8.02
4739,image_1579_2.jpg,2.93,2.38
4740,image_1580_0.jpg,7.17,6.69
4741,image_1580_1.jpg,7.25,7.83
4742,image_1580_2.jpg,2.54,2.19
4743,image_1581_0.jpg,7.33,7.04
4744,image_1581_1.jpg,7.37,7.86
4745,image_1581_2.jpg,2.76,2.36
4746,image_1582_0.jpg,7.88,7.24
4747,image_1582_1.jpg,7.52,8.02
4748,image_1582_2.jpg,3.16,2.69
4749,image_1583_0.jpg,6.24,6.02
4750,image_1583_1.jpg,6.45,7.15
4751,image_1583_2.jpg,2.65,2.29
4752,image_1584_0.jpg,6.61,6.16
4753,image_1584_1.jpg,6.97,7.52
4754,image_1584_2.jpg,2.91,2.62
4755,image_1585_0.jpg,7.86,7.69
4756,image_1585_1.jpg,7.61,8.17
4757,image_1585_2.jpg,3.13,2.68
4758,image_1586_0.jpg,7.79,7.22
4759,image_1586_1.jpg,8.35,8.71
4760,image_1586_2.jpg,3.25,3.03
4761,image_1587_0.jpg,7.11,6.59
4762,image_1587_1.jpg,7.49,7.98
4763,image_1587_2.jpg,2.85,2.49
4764,image_1588_0.jpg,7.66,7.29
4765,image_1588_1.jpg,7.81,8.55
4766,image_1588_2.jpg,3.21,2.75
4767,image_1589_0.jpg,7.57,7.13
4768,image_1589_1.jpg,7.72,8.23
4769,image_1589_2.jpg,3.44,3.26
4770,image_1590_0.jpg,7.97,7.47
4771,image_1590_1.jpg,8.17,8.25
4772,image_1590_2.jpg,2.72,2.39
4773,image_1591_0.jpg,7.63,7.2
4774,image_1591_1.jpg,7.7,7.98
4775,image_1591_2.jpg,3.41,3.11
4776,image_1592_0.jpg,7.84,7.37
4777,image_1592_1.jpg,7.88,8.32
4778,image_1592_2.jpg,3.09,2.61
4779,image_1593_0.jpg,7.09,6.7
4780,image_1593_1.jpg,7.06,7.65
4781,image_1593_2.jpg,3.02,2.43
4782,image_1594_0.jpg,7.34,7.06
4783,image_1594_1.jpg,7.03,7.72
4784,image_1594_2.jpg,3.1,2.88
4785,image_1595_0.jpg,7.75,7.55
4786,image_1595_1.jpg,7.87,8.36
4787,image_1595_2.jpg,3.53,3.32
4788,image_1596_0.jpg,7.29,6.77
4789,image_1596_1.jpg,7.67,8.13
4790,image_1596_2.jpg,2.41,1.96
4791,image_1597_0.jpg,8.23,7.88
4792,image_1597_1.jpg,7.85,8.23
4793,image_1597_2.jpg,3.87,3.42
4794,image_1598_0.jpg,7.32,7.14
4795,image_1598_1.jpg,7.87,8.32
4796,image_1598_2.jpg,3.38,2.97
4797,image_1599_0.jpg,7.75,7.49
4798,image_1599_1.jpg,7.79,8.48
4799,image_1599_2.jpg,3.13,2.72
4800,image_1600_0.jpg,7.09,6.45
4801,image_1600_1.jpg,7.63,7.88
4802,image_1600_2.jpg,3.42,2.99
4803,image_1601_0.jpg,8.04,7.47
4804,image_1601_1.jpg,7.73,7.98
4805,image_1601_2.jpg,3.48,3.21
4806,image_1602_0.jpg,7.19,6.48
4807,image_1602_1.jpg,7.2,7.72
4808,image_1602_2.jpg,3.23,2.69
4809,image_1603_0.jpg,7.67,7.34
4810,image_1603_1.jpg,7.31,7.79
4811,image_1603_2.jpg,3.4,2.84
4812,image_1604_0.jpg,6.04,5.72
4813,image_1604_1.jpg,6.04,6.67
4814,image_1604_2.jpg,2.66,2.22
4815,image_1605_0.jpg,7.81,7.18
4816,image_1605_1.jpg,8.11,8.0
4817,image_1605_2.jpg,3.15,2.56
4818,image_1606_0.jpg,7.5,6.63
4819,image_1606_1.jpg,7.79,8.05
4820,image_1606_2.jpg,3.15,2.41
4821,image_1607_0.jpg,7.72,7.09
4822,image_1607_1.jpg,7.29,7.63
4823,image_1607_2.jpg,3.03,2.74
4824,image_1608_0.jpg,8.1,7.37
4825,image_1608_1.jpg,7.7,7.94
4826,image_1608_2.jpg,3.26,2.82
4827,image_1609_0.jpg,8.91,8.02
4828,image_1609_1.jpg,8.18,8.75
4829,image_1609_2.jpg,2.35,2.05
4830,image_1610_0.jpg,7.29,6.54
4831,image_1610_1.jpg,7.65,7.93
4832,image_1610_2.jpg,2.59,2.27
4833,image_1611_0.jpg,6.77,6.1
4834,image_1611_1.jpg,7.28,7.53
4835,image_1611_2.jpg,2.62,1.86
4836,image_1612_0.jpg,7.99,7.41
4837,image_1612_1.jpg,7.86,8.21
4838,image_1612_2.jpg,3.57,3.17
4839,image_1613_0.jpg,6.17,5.8
4840,image_1613_1.jpg,5.62,6.1
4841,image_1613_2.jpg,3.03,2.58
4842,image_1614_0.jpg,6.52,6.0
4843,image_1614_1.jpg,4.57,5.26
4844,image_1614_2.jpg,2.98,2.33
4845,image_1615_0.jpg,7.85,7.18
4846,image_1615_1.jpg,8.35,8.49
4847,image_1615_2.jpg,3.19,2.96
4848,image_1616_0.jpg,8.05,7.14
4849,image_1616_1.jpg,8.18,8.24
4850,image_1616_2.jpg,3.6,2.97
4851,image_1617_0.jpg,7.74,7.05
4852,image_1617_1.jpg,7.86,7.82
4853,image_1617_2.jpg,3.24,2.56
4854,image_1618_0.jpg,7.69,6.9
4855,image_1618_1.jpg,7.97,8.05
4856,image_1618_2.jpg,3.67,3.04
4857,image_1619_0.jpg,7.64,7.0
4858,image_1619_1.jpg,6.48,6.92
4859,image_1619_2.jpg,2.55,2.25
4860,image_1620_0.jpg,5.44,5.01
4861,image_1620_1.jpg,6.43,6.86
4862,image_1620_2.jpg,2.86,2.21
4863,image_1621_0.jpg,7.65,6.96
4864,image_1621_1.jpg,6.78,7.06
4865,image_1621_2.jpg,2.82,2.35
4866,image_1622_0.jpg,8.29,7.81
4867,image_1622_1.jpg,8.08,8.85
4868,image_1622_2.jpg,3.49,2.9
4869,image_1623_0.jpg,8.27,7.51
4870,image_1623_1.jpg,8.18,8.19
4871,image_1623_2.jpg,3.82,3.27
4872,image_1624_0.jpg,7.11,6.52
4873,image_1624_1.jpg,7.37,7.55
4874,image_1624_2.jpg,2.87,2.29
4875,image_1625_0.jpg,6.7,5.97
4876,image_1625_1.jpg,7.3,7.49
4877,image_1625_2.jpg,3.22,2.82
4878,image_1626_0.jpg,7.37,6.48
4879,image_1626_1.jpg,6.35,6.92
4880,image_1626_2.jpg,3.0,2.49
4881,image_1627_0.jpg,6.44,5.86
4882,image_1627_1.jpg,5.92,6.45
4883,image_1627_2.jpg,2.84,2.54
4884,image_1628_0.jpg,4.99,4.94
4885,image_1628_1.jpg,6.44,6.72
4886,image_1628_2.jpg,3.0,2.32
4887,image_1629_0.jpg,7.26,6.46
4888,image_1629_1.jpg,5.75,6.12
4889,image_1629_2.jpg,2.98,2.4
4890,image_1630_0.jpg,7.53,6.83
4891,image_1630_1.jpg,7.3,7.35
4892,image_1630_2.jpg,2.66,2.24
4893,image_1631_0.jpg,8.34,7.45
4894,image_1631_1.jpg,7.52,7.82
4895,image_1631_2.jpg,3.49,3.16
4896,image_1632_0.jpg,7.17,6.63
4897,image_1632_1.jpg,7.85,7.99
4898,image_1632_2.jpg,2.6,2.05
4899,image_1633_0.jpg,6.37,5.68
4900,image_1633_1.jpg,5.99,6.52
4901,image_1633_2.jpg,2.63,2.17
4902,image_1634_0.jpg,7.7,6.95
4903,image_1634_1.jpg,7.24,7.5
4904,image_1634_2.jpg,4.13,3.18
4905,image_1635_0.jpg,8.14,7.3
4906,image_1635_1.jpg,7.96,7.92
4907,image_1635_2.jpg,3.81,3.36
4908,image_1636_0.jpg,7.14,6.31
4909,image_1636_1.jpg,5.78,6.22
4910,image_1636_2.jpg,2.92,2.29
4911,image_1637_0.jpg,7.48,6.83
4912,image_1637_1.jpg,6.74,7.16
4913,image_1637_2.jpg,2.83,2.42
4914,image_1638_0.jpg,7.1,6.5
4915,image_1638_1.jpg,6.94,7.27
4916,image_1638_2.jpg,2.91,2.66
4917,image_1639_0.jpg,6.9,6.35
4918,image_1639_1.jpg,7.08,7.66
4919,image_1639_2.jpg,2.74,1.98
4920,image_1640_0.jpg,7.28,6.53
4921,image_1640_1.jpg,7.56,7.79
4922,image_1640_2.jpg,3.09,2.52
4923,image_1641_0.jpg,7.41,6.45
4924,image_1641_1.jpg,7.47,7.68
4925,image_1641_2.jpg,2.95,2.51
4926,image_1642_0.jpg,6.91,6.31
4927,image_1642_1.jpg,6.47,6.69
4928,image_1642_2.jpg,2.7,2.03
4929,image_1643_0.jpg,7.63,7.05
4930,image_1643_1.jpg,7.3,7.72
4931,image_1643_2.jpg,3.07,2.46
4932,image_1644_0.jpg,7.24,6.61
4933,image_1644_1.jpg,7.66,8.02
4934,image_1644_2.jpg,3.07,2.43
4935,image_1645_0.jpg,8.3,7.5
4936,image_1645_1.jpg,6.47,6.68
4937,image_1645_2.jpg,2.81,2.64
4938,image_1646_0.jpg,7.73,6.9
4939,image_1646_1.jpg,7.99,8.13
4940,image_1646_2.jpg,2.71,2.12
4941,image_1647_0.jpg,7.96,7.15
4942,image_1647_1.jpg,7.82,8.11
4943,image_1647_2.jpg,3.08,2.5
4944,image_1648_0.jpg,8.06,7.18
4945,image_1648_1.jpg,7.93,7.82
4946,image_1648_2.jpg,2.94,2.52
4947,image_1649_0.jpg,7.33,6.71
4948,image_1649_1.jpg,6.47,7.23
4949,image_1649_2.jpg,3.73,3.1
4950,image_1650_0.jpg,7.71,7.06
